sz.év.;Kategória;nem;1.nap összidõ;2.nap összidõ;3.nap összidõ;4.nap összidõ;eredmény;Megtett táv (km);befejezte;eredmény(perc);átlagos tempó (perc/km);sebesség kategória
1971.0;F3;F;0 days 05:20:20;0 days 06:01:55;0 days 04:56:13;0 days 06:09:47;0 days 22:28:15;196.0;True;1348.0;6.877551020408164;közepesen lassú
1972.0;F3;F;0 days 05:19:01;0 days 06:18:57;0 days 05:03:42;0 days 05:51:14;0 days 22:32:54;196.0;True;1352.0;6.8979591836734695;közepesen lassú
1971.0;F3;F;0 days 04:58:31;0 days 06:10:10;0 days 04:50:48;0 days 06:39:12;0 days 22:38:41;196.0;True;1358.0;6.928571428571429;közepesen lassú
1971.0;N2;N;0 days 05:06:32;0 days 05:39:18;0 days 05:04:28;0 days 06:52:12;0 days 22:42:30;196.0;True;1362.0;6.948979591836735;közepesen lassú
1971.0;F3;F;0 days 05:30:10;0 days 06:13:10;0 days 04:58:17;0 days 06:01:15;0 days 22:42:52;196.0;True;1362.0;6.948979591836735;közepesen lassú
1968.0;N2;N;0 days 05:21:38;0 days 06:09:20;0 days 05:02:03;0 days 06:12:34;0 days 22:45:35;196.0;True;1365.0;6.964285714285714;közepesen lassú
1978.0;F3;F;0 days 05:12:57;0 days 05:55:40;0 days 04:45:47;0 days 06:51:45;0 days 22:46:09;196.0;True;1366.0;6.969387755102041;közepesen lassú
1966.0;N3;N;0 days 05:28:58;0 days 06:07:54;0 days 04:58:38;0 days 06:15:26;0 days 22:50:56;196.0;True;1370.0;6.989795918367347;közepesen lassú
1971.0;F3;F;0 days 05:20:15;0 days 06:24:22;0 days 05:00:56;0 days 06:05:58;0 days 22:51:31;196.0;True;1371.0;6.994897959183674;közepesen lassú
1962.0;F4;F;0 days 05:30:56;0 days 06:03:24;0 days 05:04:40;0 days 06:13:48;0 days 22:52:48;196.0;True;1372.0;7.0;közepesen lassú
1967.0;F4;F;0 days 05:21:49;0 days 06:18:03;0 days 05:11:59;0 days 06:06:13;0 days 22:58:04;196.0;True;1378.0;7.030612244897959;lassú
1986.0;F1;F;0 days 05:26:47;0 days 06:10:43;0 days 04:56:47;0 days 06:25:21;0 days 22:59:38;196.0;True;1379.0;7.035714285714286;lassú
1988.0;N1;N;0 days 05:11:12;0 days 06:10:12;0 days 05:14:50;0 days 06:24:29;0 days 23:00:43;196.0;True;1380.0;7.040816326530612;lassú
1953.0;N4;N;0 days 05:40:37;0 days 06:13:45;0 days 05:05:56;0 days 06:00:33;0 days 23:00:51;196.0;True;1380.0;7.040816326530612;lassú
1968.0;F3;F;0 days 05:19:25;0 days 06:19:36;0 days 05:05:54;0 days 06:16:30;0 days 23:01:25;196.0;True;1381.0;7.045918367346939;lassú
1976.0;F3;F;0 days 05:38:44;0 days 06:18:26;0 days 05:01:57;0 days 06:03:11;0 days 23:02:18;196.0;True;1382.0;7.051020408163265;lassú
1970.0;N2;N;0 days 05:16:17;0 days 06:13:11;0 days 05:10:57;0 days 06:26:18;0 days 23:06:43;196.0;True;1386.0;7.071428571428571;lassú
1971.0;N2;N;0 days 05:00:52;0 days 06:02:28;0 days 05:18:29;0 days 06:48:21;0 days 23:10:10;196.0;True;1390.0;7.091836734693878;lassú
1958.0;F4;F;0 days 05:24:05;0 days 06:14:00;0 days 05:18:31;0 days 06:14:57;0 days 23:11:33;196.0;True;1391.0;7.096938775510204;lassú
1962.0;N3;N;0 days 05:26:44;0 days 06:11:08;0 days 05:09:40;0 days 06:24:47;0 days 23:12:19;196.0;True;1392.0;7.1020408163265305;lassú
1976.0;N2;N;0 days 05:21:47;0 days 06:18:08;0 days 05:12:01;0 days 06:27:15;0 days 23:19:11;196.0;True;1399.0;7.137755102040816;lassú
1976.0;F3;F;0 days 05:10:32;0 days 06:23:20;0 days 05:16:40;0 days 06:28:52;0 days 23:19:24;196.0;True;1399.0;7.137755102040816;lassú
1987.0;N1;N;0 days 05:18:51;0 days 06:16:50;0 days 05:05:08;0 days 06:39:13;0 days 23:20:02;196.0;True;1400.0;7.142857142857143;lassú
1975.0;F3;F;0 days 05:40:22;0 days 06:09:04;0 days 05:09:14;0 days 06:22:11;0 days 23:20:51;196.0;True;1400.0;7.142857142857143;lassú
1993.0;F1;F;0 days 04:50:52;0 days 06:23:27;0 days 05:15:58;0 days 06:53:18;0 days 23:23:35;196.0;True;1403.0;7.158163265306122;lassú
1983.0;F2;F;0 days 05:13:43;0 days 06:23:17;0 days 05:03:53;0 days 06:48:53;0 days 23:29:46;196.0;True;1409.0;7.188775510204081;lassú
1969.0;F3;F;0 days 05:37:00;0 days 06:11:49;0 days 05:18:26;0 days 06:22:32;0 days 23:29:47;196.0;True;1409.0;7.188775510204081;lassú
1973.0;F3;F;0 days 05:03:32;0 days 06:27:03;0 days 05:32:54;0 days 06:36:20;0 days 23:39:49;196.0;True;1419.0;7.239795918367347;lassú
1999.0;F1;F;0 days 05:47:18;0 days 07:03:51;0 days 05:39:47;0 days 05:09:43;0 days 23:40:39;196.0;True;1420.0;7.244897959183674;lassú
1975.0;N2;N;0 days 05:32:15;0 days 06:26:21;0 days 05:21:00;0 days 06:23:59;0 days 23:43:35;196.0;True;1423.0;7.260204081632653;lassú
1973.0;F3;F;0 days 05:16:59;0 days 06:30:28;0 days 05:12:23;0 days 06:45:15;0 days 23:45:05;196.0;True;1425.0;7.270408163265306;lassú
1977.0;F3;F;0 days 05:23:57;0 days 06:29:17;0 days 05:18:29;0 days 06:34:08;0 days 23:45:51;196.0;True;1425.0;7.270408163265306;lassú
1985.0;F1;F;0 days 05:15:25;0 days 06:34:31;0 days 05:18:53;0 days 06:44:37;0 days 23:53:26;196.0;True;1433.0;7.311224489795919;lassú
1975.0;N2;N;0 days 05:40:39;0 days 06:37:29;0 days 05:05:53;0 days 06:32:51;0 days 23:56:52;196.0;True;1436.0;7.326530612244898;lassú
1961.0;F4;F;0 days 05:40:43;0 days 06:37:39;0 days 05:05:52;0 days 06:32:46;0 days 23:57:00;196.0;True;1437.0;7.331632653061225;lassú
1972.0;F3;F;0 days 05:21:49;0 days 06:27:38;0 days 05:20:07;0 days 06:47:47;0 days 23:57:21;196.0;True;1437.0;7.331632653061225;lassú
1972.0;F3;F;0 days 05:33:27;0 days 06:19:50;0 days 05:18:48;0 days 06:50:37;0 days 23:02:42;196.0;True;1382.0;7.051020408163265;lassú
1972.0;F3;F;0 days 05:04:52;0 days 06:26:28;0 days 05:32:48;0 days 07:03:16;0 days 23:07:24;196.0;True;1387.0;7.076530612244898;lassú
1973.0;F3;F;0 days 05:26:15;0 days 06:28:58;0 days 05:23:47;0 days 06:56:21;0 days 23:15:21;196.0;True;1395.0;7.11734693877551;lassú
1974.0;F3;F;0 days 05:38:56;0 days 06:38:05;0 days 05:31:05;0 days 06:32:52;0 days 23:20:58;196.0;True;1400.0;7.142857142857143;lassú
1979.0;F2;F;0 days 05:36:31;0 days 06:42:45;0 days 05:32:40;0 days 06:39:09;0 days 23:31:05;196.0;True;1411.0;7.198979591836735;lassú
1965.0;F4;F;0 days 05:54:39;0 days 06:40:55;0 days 05:18:21;0 days 06:37:17;0 days 23:31:12;196.0;True;1411.0;7.198979591836735;lassú
1985.0;F1;F;0 days 05:40:11;0 days 06:39:22;0 days 05:39:32;0 days 06:44:17;0 days 23:43:22;196.0;True;1423.0;7.260204081632653;lassú
1971.0;F3;F;0 days 05:53:19;0 days 06:32:39;0 days 05:28:09;0 days 06:50:29;0 days 23:44:36;196.0;True;1424.0;7.26530612244898;lassú
1980.0;F2;F;0 days 05:40:38;0 days 06:37:33;0 days 04:54:46;0 days 07:32:38;0 days 23:45:35;196.0;True;1425.0;7.270408163265306;lassú
1971.0;F3;F;0 days 05:12:06;0 days 06:47:33;0 days 05:49:15;0 days 06:58:19;0 days 23:47:13;196.0;True;1427.0;7.280612244897959;lassú
1968.0;F4;F;0 days 05:41:17;0 days 06:41:53;0 days 05:33:08;0 days 06:55:26;0 days 23:51:44;196.0;True;1431.0;7.301020408163265;lassú
1975.0;N2;N;0 days 05:26:01;0 days 06:42:10;0 days 05:33:07;0 days 07:24:43;1 days 00:06:01;196.0;True;1446.0;7.377551020408164;lassú
1970.0;F3;F;0 days 05:37:23;0 days 07:05:33;0 days 05:39:23;0 days 06:44:44;1 days 00:07:03;196.0;True;1447.0;7.38265306122449;lassú
1977.0;F3;F;0 days 05:14:01;0 days 06:45:22;0 days 05:56:32;0 days 07:28:45;1 days 00:24:40;196.0;True;1464.0;7.469387755102041;lassú
1979.0;N2;N;0 days 05:34:25;0 days 06:45:27;0 days 05:56:36;0 days 07:28:52;1 days 00:45:20;196.0;True;1485.0;7.576530612244898;lassú
1979.0;N2;N;0 days 05:40:44;0 days 07:02:17;0 days 05:47:14;0 days 07:26:18;1 days 00:56:33;196.0;True;1496.0;7.63265306122449;lassú
1950.0;F5;F;0 days 05:49:40;0 days 07:11:12;0 days 05:40:13;0 days 07:24:54;1 days 01:05:59;196.0;True;1505.0;7.678571428571429;lassú
1958.0;F4;F;0 days 05:51:17;0 days 07:11:20;0 days 05:46:56;0 days 07:24:43;1 days 01:14:16;196.0;True;1514.0;7.724489795918367;lassú
1955.0;F5;F;0 days 05:51:16;0 days 07:11:34;0 days 05:47:16;0 days 07:25:07;1 days 01:15:13;196.0;True;1515.0;7.729591836734694;lassú
1963.0;F4;F;0 days 05:56:44;0 days 07:11:15;0 days 05:46:14;0 days 07:24:58;1 days 01:19:11;196.0;True;1519.0;7.75;lassú
1973.0;F3;F;0 days 05:57:23;0 days 07:25:04;0 days 06:06:28;0 days 07:19:21;1 days 01:48:16;196.0;True;1548.0;7.8979591836734695;lassú
1965.0;N3;N;0 days 06:05:57;0 days 07:24:57;0 days 06:06:32;0 days 07:19:15;1 days 01:56:41;196.0;True;1556.0;7.938775510204081;lassú
1956.0;N4;N;0 days 06:10:39;0 days 07:27:30;0 days 06:02:26;0 days 07:20:16;1 days 02:00:51;196.0;True;1560.0;7.959183673469388;lassú
1953.0;N4;N;0 days 06:15:56;0 days 07:26:34;0 days 06:18:17;0 days 07:25:13;1 days 02:26:00;196.0;True;1586.0;8.091836734693878;lassú
1950.0;F5;F;0 days 05:27:06;;;;0 days 05:27:06;0.0;False;327.0;inf;lassú
1963.0;F4;F;0 days 04:28:15;0 days 05:21:27;0 days 04:04:38;;0 days 13:54:20;144.0;False;834.0;5.791666666666667;közepesen gyors
1965.0;F4;F;0 days 05:42:43;0 days 07:13:44;0 days 05:50:50;;0 days 18:47:17;144.0;False;1127.0;7.826388888888889;lassú
1990.0;N1;N;0 days 04:52:07;0 days 05:31:27;0 days 04:58:01;;0 days 15:21:35;144.0;False;921.0;6.395833333333333;közepes
1986.0;F1;F;0 days 04:24:43;0 days 06:03:59;;;0 days 10:28:42;101.0;False;628.0;6.217821782178218;közepes
1980.0;F2;F;0 days 03:38:22;0 days 06:21:44;;;0 days 10:00:06;101.0;False;600.0;5.9405940594059405;közepesen gyors
1985.0;F1;F;;0 days 06:33:49;;;0 days 06:33:49;0.0;False;393.0;inf;lassú
1991.0;N1;N;0 days 04:49:18;0 days 05:29:31;;;0 days 10:18:49;101.0;False;618.0;6.118811881188119;közepes
1985.0;F1;F;0 days 04:06:16;0 days 05:18:53;;;0 days 09:25:09;101.0;False;565.0;5.594059405940594;közepesen gyors
1973.0;F3;F;0 days 05:00:20;0 days 05:42:42;;;0 days 10:43:02;101.0;False;643.0;6.366336633663367;közepes
1978.0;F2;F;0 days 04:29:16;;;;0 days 04:29:16;0.0;False;269.0;inf;lassú
1980.0;N2;N;0 days 04:14:09;0 days 05:03:54;;;0 days 09:18:03;101.0;False;558.0;5.524752475247524;közepesen gyors
1954.0;F5;F;0 days 04:41:58;0 days 06:26:20;0 days 05:06:52;;0 days 16:15:10;144.0;False;975.0;6.770833333333333;közepesen lassú
1968.0;F4;F;0 days 05:05:37;;;;0 days 05:05:37;0.0;False;305.0;inf;lassú
1963.0;F4;F;0 days 05:41:41;0 days 06:41:24;;;0 days 12:23:05;101.0;False;743.0;7.356435643564357;lassú
1972.0;N2;N;;;0 days 05:51:56;;0 days 05:51:56;0.0;False;351.0;inf;lassú
1974.0;F3;F;;;;0 days 06:52:01;0 days 06:52:01;0.0;False;412.0;inf;lassú
1983.0;F1;F;0 days 05:55:58;0 days 07:03:54;;;0 days 12:59:52;101.0;False;779.0;7.712871287128713;lassú
1966.0;N3;N;0 days 05:42:41;0 days 07:13:44;0 days 05:50:49;;0 days 18:47:14;144.0;False;1127.0;7.826388888888889;lassú
1986.0;F1;F;0 days 05:30:08;;;;0 days 05:30:08;0.0;False;330.0;inf;lassú
1972.0;F3;F;0 days 05:45:14;;;;0 days 05:45:14;0.0;False;345.0;inf;lassú
1975.0;N2;N;;0 days 06:09:01;0 days 05:09:20;0 days 06:22:14;0 days 17:40:35;147.0;False;1060.0;7.210884353741497;lassú
1974.0;N2;N;0 days 06:25:57;0 days 07:31:46;;;0 days 13:57:43;101.0;False;837.0;8.287128712871286;lassú
1967.0;F4;F;0 days 05:28:03;0 days 06:39:57;;;0 days 12:08:00;101.0;False;728.0;7.207920792079208;lassú
1978.0;F3;F;0 days 04:47:32;0 days 05:47:37;0 days 04:34:52;;0 days 15:10:01;144.0;False;910.0;6.319444444444445;közepes
1979.0;F2;F;0 days 05:40:57;;;0 days 07:04:12;0 days 12:45:09;144.0;False;765.0;5.3125;gyors
1976.0;F3;F;0 days 04:03:56;0 days 04:36:18;0 days 03:54:56;;0 days 12:35:10;160.0;False;755.0;4.71875;gyors
1981.0;N2;N;0 days 04:54:38;;0 days 04:38:06;0 days 06:46:19;0 days 16:19:03;143.0;False;979.0;6.846153846153846;közepesen lassú
1969.0;F3;F;0 days 05:53:42;;;;0 days 05:53:42;0.0;False;353.0;inf;lassú
1978.0;N2;N;0 days 04:30:27;0 days 05:14:23;;;0 days 09:44:50;101.0;False;584.0;5.782178217821782;közepesen gyors
1974.0;F3;F;0 days 05:14:32;0 days 06:11:03;;;0 days 11:25:35;101.0;False;685.0;6.782178217821782;közepesen lassú
1965.0;F4;F;0 days 04:21:40;0 days 05:12:49;;;0 days 09:34:29;101.0;False;574.0;5.683168316831683;közepesen gyors
1980.0;F1;F;0 days 03:18:10;0 days 03:48:17;0 days 02:59:52;0 days 03:45:17;0 days 13:51:36;193.0;False;831.0;4.305699481865285;gyors
1980.0;F1;F;0 days 03:26:27;0 days 03:58:27;0 days 03:05:20;0 days 03:43:18;0 days 14:13:32;193.0;False;853.0;4.419689119170984;gyors
1984.0;F1;F;0 days 03:25:54;0 days 03:56:04;0 days 03:05:35;0 days 04:13:18;0 days 14:40:51;193.0;False;880.0;4.5595854922279795;gyors
1975.0;F2;F;0 days 03:42:11;0 days 04:12:08;0 days 03:13:45;0 days 03:54:23;0 days 15:02:27;193.0;False;902.0;4.6735751295336785;gyors
1981.0;F1;F;0 days 03:51:38;0 days 04:10:32;0 days 03:10:52;0 days 03:55:39;0 days 15:08:41;193.0;False;908.0;4.704663212435233;gyors
1975.0;F2;F;0 days 03:55:47;0 days 04:17:10;0 days 03:17:11;0 days 03:49:40;0 days 15:19:48;193.0;False;919.0;4.761658031088083;gyors
1981.0;F1;F;0 days 03:54:56;0 days 04:19:38;0 days 03:22:01;0 days 03:55:14;0 days 15:31:49;193.0;False;931.0;4.823834196891192;gyors
1972.0;F2;F;0 days 03:53:26;0 days 04:22:33;0 days 03:22:41;0 days 03:57:17;0 days 15:35:57;193.0;False;935.0;4.844559585492228;gyors
1977.0;F1;F;0 days 03:55:44;0 days 04:22:05;0 days 03:21:45;0 days 04:07:21;0 days 15:46:55;193.0;False;946.0;4.901554404145077;gyors
1973.0;F2;F;0 days 03:54:04;0 days 04:26:15;0 days 03:26:34;0 days 04:06:34;0 days 15:53:27;193.0;False;953.0;4.937823834196891;gyors
1983.0;N1;N;0 days 03:56:47;0 days 04:24:26;0 days 03:27:08;0 days 04:11:18;0 days 15:59:39;193.0;False;959.0;4.9689119170984455;gyors
1971.0;F2;F;0 days 03:46:16;0 days 04:27:07;0 days 03:24:02;0 days 04:27:32;0 days 16:04:57;193.0;False;964.0;4.994818652849741;gyors
1973.0;F2;F;0 days 03:53:41;0 days 04:32:48;0 days 03:25:32;0 days 04:13:05;0 days 16:05:06;193.0;False;965.0;5.0;gyors
1986.0;N1;N;0 days 04:00:30;0 days 04:26:55;0 days 03:29:19;0 days 04:15:37;0 days 16:12:21;193.0;False;972.0;5.036269430051814;gyors
1977.0;F2;F;0 days 03:51:15;0 days 04:45:50;0 days 03:23:32;0 days 04:19:55;0 days 16:20:32;193.0;False;980.0;5.077720207253886;gyors
1970.0;F2;F;0 days 04:15:50;0 days 04:27:17;0 days 03:39:20;0 days 04:02:43;0 days 16:25:10;193.0;False;985.0;5.103626943005182;gyors
1957.0;F3;F;0 days 04:06:45;0 days 04:36:58;0 days 03:26:45;0 days 04:16:45;0 days 16:27:13;193.0;False;987.0;5.1139896373057;gyors
1960.0;F3;F;0 days 04:10:00;0 days 04:33:04;0 days 03:31:03;0 days 04:13:34;0 days 16:27:41;193.0;False;987.0;5.1139896373057;gyors
1980.0;F1;F;0 days 04:08:59;0 days 04:39:13;0 days 03:31:20;0 days 04:15:47;0 days 16:35:19;193.0;False;995.0;5.155440414507772;gyors
1960.0;F3;F;0 days 04:00:58;0 days 04:28:58;0 days 03:32:32;0 days 04:38:19;0 days 16:40:47;193.0;False;1000.0;5.181347150259067;gyors
1987.0;F1;F;0 days 04:10:10;0 days 04:34:06;0 days 03:38:43;0 days 04:21:33;0 days 16:44:32;193.0;False;1004.0;5.2020725388601035;gyors
1978.0;F1;F;0 days 04:07:07;0 days 04:40:50;0 days 03:36:49;0 days 04:21:28;0 days 16:46:14;193.0;False;1006.0;5.212435233160622;gyors
1976.0;F2;F;0 days 04:11:33;0 days 04:39:20;0 days 03:34:53;0 days 04:20:53;0 days 16:46:39;193.0;False;1006.0;5.212435233160622;gyors
1971.0;F2;F;0 days 03:59:25;0 days 04:38:34;0 days 03:39:06;0 days 04:31:30;0 days 16:48:35;193.0;False;1008.0;5.22279792746114;gyors
1967.0;F2;F;0 days 04:00:48;0 days 04:35:32;0 days 03:40:45;0 days 04:36:42;0 days 16:53:47;193.0;False;1013.0;5.248704663212435;gyors
1971.0;N2;N;0 days 04:13:56;0 days 04:39:38;0 days 03:38:20;0 days 04:23:37;0 days 16:55:31;193.0;False;1015.0;5.259067357512953;gyors
1970.0;F2;F;0 days 04:10:22;0 days 04:51:51;0 days 03:36:35;0 days 04:18:21;0 days 16:57:09;193.0;False;1017.0;5.269430051813472;gyors
1981.0;F1;F;0 days 04:23:46;0 days 04:41:22;0 days 03:37:32;0 days 04:14:32;0 days 16:57:12;193.0;False;1017.0;5.269430051813472;gyors
1975.0;F2;F;0 days 04:14:33;0 days 04:43:37;0 days 03:39:03;0 days 04:20:35;0 days 16:57:48;193.0;False;1017.0;5.269430051813472;gyors
1976.0;N2;N;0 days 04:14:46;0 days 04:43:23;0 days 03:46:57;0 days 04:17:42;0 days 17:02:48;193.0;False;1022.0;5.295336787564767;gyors
1974.0;F2;F;0 days 03:55:37;0 days 05:05:04;0 days 03:39:01;0 days 04:25:18;0 days 17:05:00;193.0;False;1025.0;5.310880829015544;gyors
1964.0;F3;F;0 days 04:08:37;0 days 04:51:07;0 days 03:38:09;0 days 04:29:55;0 days 17:07:48;193.0;False;1027.0;5.321243523316062;gyors
1973.0;F2;F;0 days 04:21:16;0 days 04:45:59;0 days 03:39:12;0 days 04:21:55;0 days 17:08:22;193.0;False;1028.0;5.3264248704663215;gyors
1960.0;F3;F;0 days 04:09:54;0 days 04:51:08;0 days 03:39:32;0 days 04:28:32;0 days 17:09:06;193.0;False;1029.0;5.331606217616581;gyors
1982.0;F1;F;0 days 04:09:36;0 days 04:44:05;0 days 03:44:38;0 days 04:31:07;0 days 17:09:26;193.0;False;1029.0;5.331606217616581;gyors
1973.0;F2;F;0 days 04:08:07;0 days 04:46:06;0 days 03:43:28;0 days 04:31:49;0 days 17:09:30;193.0;False;1029.0;5.331606217616581;gyors
1978.0;N2;N;0 days 04:34:25;0 days 04:46:16;0 days 03:32:24;0 days 04:17:15;0 days 17:10:20;193.0;False;1030.0;5.33678756476684;gyors
1976.0;F2;F;0 days 03:58:23;0 days 04:51:35;0 days 03:42:04;0 days 04:52:38;0 days 17:24:40;193.0;False;1044.0;5.409326424870466;gyors
1976.0;N2;N;0 days 04:09:00;0 days 04:52:25;0 days 03:38:41;0 days 04:59:35;0 days 17:39:41;193.0;False;1059.0;5.487046632124352;gyors
1970.0;N2;N;0 days 04:26:16;0 days 04:55:14;0 days 03:48:17;0 days 04:31:05;0 days 17:40:52;193.0;False;1060.0;5.492227979274611;gyors
1981.0;F1;F;0 days 04:16:55;0 days 04:58:45;0 days 03:50:23;0 days 04:35:45;0 days 17:41:48;193.0;False;1061.0;5.4974093264248705;gyors
1980.0;F1;F;0 days 04:06:39;0 days 04:54:33;0 days 03:47:08;0 days 04:53:55;0 days 17:42:15;193.0;False;1062.0;5.5025906735751295;közepesen gyors
1976.0;F2;F;0 days 04:26:09;0 days 05:00:48;0 days 03:46:59;0 days 04:30:23;0 days 17:44:19;193.0;False;1064.0;5.512953367875648;közepesen gyors
1971.0;F2;F;0 days 04:09:27;0 days 04:46:29;0 days 03:43:57;0 days 05:10:55;0 days 17:50:48;193.0;False;1070.0;5.544041450777202;közepesen gyors
1983.0;F1;F;0 days 04:14:55;0 days 04:54:53;0 days 03:55:19;0 days 04:48:11;0 days 17:53:18;193.0;False;1073.0;5.5595854922279795;közepesen gyors
1973.0;N2;N;0 days 04:16:33;0 days 04:56:45;0 days 04:01:24;0 days 04:42:04;0 days 17:56:46;193.0;False;1076.0;5.575129533678757;közepesen gyors
1974.0;F2;F;0 days 04:31:43;0 days 04:56:52;0 days 03:56:54;0 days 04:41:23;0 days 18:06:52;193.0;False;1086.0;5.626943005181347;közepesen gyors
1965.0;F3;F;0 days 04:26:13;0 days 04:51:12;0 days 04:03:13;0 days 04:46:19;0 days 18:06:57;193.0;False;1086.0;5.626943005181347;közepesen gyors
1975.0;F2;F;0 days 04:22:55;0 days 05:37:33;0 days 03:46:51;0 days 04:19:58;0 days 18:07:17;193.0;False;1087.0;5.632124352331606;közepesen gyors
1983.0;F1;F;0 days 04:37:20;0 days 04:58:40;0 days 03:47:16;0 days 04:44:54;0 days 18:08:10;193.0;False;1088.0;5.637305699481865;közepesen gyors
1975.0;F2;F;0 days 04:31:45;0 days 04:58:54;0 days 03:55:18;0 days 04:42:29;0 days 18:08:26;193.0;False;1088.0;5.637305699481865;közepesen gyors
1978.0;F1;F;0 days 04:29:47;0 days 05:00:01;0 days 03:55:24;0 days 04:43:22;0 days 18:08:34;193.0;False;1088.0;5.637305699481865;közepesen gyors
1980.0;F1;F;0 days 04:25:02;0 days 04:53:54;0 days 03:53:21;0 days 05:00:27;0 days 18:12:44;193.0;False;1092.0;5.658031088082901;közepesen gyors
1972.0;F2;F;0 days 04:23:18;0 days 04:54:02;0 days 04:06:53;0 days 04:52:54;0 days 18:17:07;193.0;False;1097.0;5.683937823834197;közepesen gyors
1976.0;F2;F;0 days 04:26:53;0 days 04:59:05;0 days 03:50:54;0 days 05:01:32;0 days 18:18:24;193.0;False;1098.0;5.689119170984456;közepesen gyors
1961.0;F3;F;0 days 04:53:50;0 days 04:56:01;0 days 03:57:10;0 days 04:34:44;0 days 18:21:45;193.0;False;1101.0;5.704663212435233;közepesen gyors
1970.0;F2;F;0 days 04:26:09;0 days 05:18:14;0 days 03:45:36;0 days 04:52:42;0 days 18:22:41;193.0;False;1102.0;5.709844559585492;közepesen gyors
1981.0;F1;F;0 days 04:24:52;0 days 05:02:01;0 days 03:59:09;0 days 04:58:11;0 days 18:24:13;193.0;False;1104.0;5.72020725388601;közepesen gyors
1974.0;F2;F;0 days 04:37:23;0 days 05:05:02;0 days 04:00:08;0 days 04:44:52;0 days 18:27:25;193.0;False;1107.0;5.7357512953367875;közepesen gyors
1961.0;F3;F;0 days 04:39:29;0 days 05:03:12;0 days 03:56:52;0 days 04:48:53;0 days 18:28:26;193.0;False;1108.0;5.740932642487047;közepesen gyors
1964.0;F3;F;0 days 04:28:27;0 days 05:12:20;0 days 04:00:56;0 days 04:48:11;0 days 18:29:54;193.0;False;1109.0;5.746113989637306;közepesen gyors
1963.0;F3;F;0 days 04:36:01;0 days 05:07:21;0 days 03:52:43;0 days 04:54:16;0 days 18:30:21;193.0;False;1110.0;5.751295336787565;közepesen gyors
1968.0;F2;F;0 days 04:36:18;0 days 05:15:26;0 days 03:55:38;0 days 04:43:21;0 days 18:30:43;193.0;False;1110.0;5.751295336787565;közepesen gyors
1970.0;F2;F;0 days 04:39:37;0 days 05:05:20;0 days 04:00:11;0 days 04:45:45;0 days 18:30:53;193.0;False;1110.0;5.751295336787565;közepesen gyors
1981.0;F1;F;0 days 04:37:58;0 days 05:06:51;0 days 04:00:08;0 days 04:46:23;0 days 18:31:20;193.0;False;1111.0;5.756476683937824;közepesen gyors
1978.0;F1;F;0 days 04:36:29;0 days 05:12:42;0 days 03:55:44;0 days 04:47:42;0 days 18:32:37;193.0;False;1112.0;5.761658031088083;közepesen gyors
1971.0;F2;F;0 days 04:39:56;0 days 05:10:31;0 days 03:59:17;0 days 04:45:47;0 days 18:35:31;193.0;False;1115.0;5.77720207253886;közepesen gyors
1962.0;F3;F;0 days 04:15:15;0 days 05:07:38;0 days 04:03:01;0 days 05:12:31;0 days 18:38:25;193.0;False;1118.0;5.7927461139896375;közepesen gyors
1966.0;F3;F;0 days 04:58:24;0 days 05:10:58;0 days 03:52:42;0 days 04:37:38;0 days 18:39:42;193.0;False;1119.0;5.7979274611398965;közepesen gyors
1987.0;N1;N;0 days 04:33:25;0 days 05:07:29;0 days 04:01:59;0 days 04:58:25;0 days 18:41:18;193.0;False;1121.0;5.808290155440415;közepesen gyors
1970.0;F2;F;0 days 04:40:56;0 days 05:12:11;0 days 03:58:30;0 days 04:50:17;0 days 18:41:54;193.0;False;1121.0;5.808290155440415;közepesen gyors
1973.0;N2;N;0 days 04:29:15;0 days 05:12:00;0 days 04:01:59;0 days 04:59:24;0 days 18:42:38;193.0;False;1122.0;5.813471502590674;közepesen gyors
1981.0;F1;F;0 days 04:44:10;0 days 05:09:28;0 days 03:57:04;0 days 04:52:52;0 days 18:43:34;193.0;False;1123.0;5.818652849740933;közepesen gyors
1972.0;N2;N;0 days 04:37:20;0 days 05:08:39;0 days 04:00:19;0 days 05:01:57;0 days 18:48:15;193.0;False;1128.0;5.844559585492228;közepesen gyors
1970.0;F2;F;0 days 04:43:08;0 days 05:15:56;0 days 03:58:43;0 days 04:53:58;0 days 18:51:45;193.0;False;1131.0;5.860103626943006;közepesen gyors
1957.0;F3;F;0 days 04:21:11;0 days 05:23:17;0 days 03:58:20;0 days 05:09:47;0 days 18:52:35;193.0;False;1132.0;5.865284974093265;közepesen gyors
1974.0;F2;F;0 days 04:44:11;0 days 05:17:23;0 days 04:00:23;0 days 04:52:36;0 days 18:54:33;193.0;False;1134.0;5.875647668393782;közepesen gyors
1974.0;F2;F;0 days 04:52:17;0 days 05:05:20;0 days 03:57:33;0 days 05:04:07;0 days 18:59:17;193.0;False;1139.0;5.901554404145077;közepesen gyors
1979.0;N2;N;0 days 04:45:24;0 days 05:25:14;0 days 04:05:46;0 days 04:45:38;0 days 19:02:02;193.0;False;1142.0;5.917098445595855;közepesen gyors
1973.0;N2;N;0 days 04:38:03;0 days 05:13:57;0 days 04:10:16;0 days 05:00:46;0 days 19:03:02;193.0;False;1143.0;5.922279792746114;közepesen gyors
